DFA_channel1,Fisher_Information_channel1,HFD_channel1,PFD_channel1,SVD_Entropy_channel1,variance_channel1,std_deviation_channel1,mean_channel1,fft_variance_channel1,fft_std_deviation_channel1,fft2_variance_channel1,zero_crossing_rate_channel1,complexity_channel1,DFA_channel2,Fisher_Information_channel2,HFD_channel2,PFD_channel2,SVD_Entropy_channel2,variance_channel2,std_deviation_channel2,mean_channel2,fft_variance_channel2,fft_std_deviation_channel2,fft2_variance_channel2,zero_crossing_rate_channel2,complexity_channel2,label
-2.586507558326499,-2.569708761653123,1.466070954656464,1.5043598662625952,0.17458508501711342,0.12503884705738633,0.625632973856015,0.6326904239397002,1.466070954656464,1.5043598662625952,2.622264755108843e-09,2.2038923896148536e-09,5.120805361570427e-05,4.694563227409823e-05,3.973609121904614e-06,-2.061040197379585e-07,1.350483021555849e-06,1.1261365099014365e-06,0.0011621028446552608,0.0010611957924442767,3.418880294632696e-06,1.2238016652803364e-06,16.0,10.0,0.0012905193435582764,0.0009576168961216429,0.0
-2.3600485626087138,-2.4144433163016705,2.258095506515575,2.2589179578816827,0.27463231616982714,0.2694057138307062,0.6093090626092812,0.6075950095040317,2.258095506515575,2.2589179578816827,4.413987859209987e-09,3.010394057457427e-09,6.643784959802648e-05,5.4867058035376995e-05,8.024649026212595e-06,7.925441208224076e-07,2.2927768136538044e-06,1.5413249471373226e-06,0.0015141918021353187,0.0012415010862408952,6.475785927836321e-07,5.847693943889173e-06,154.0,144.0,0.002456652295749708,0.0017001638017382344,0.0
-2.4049557208480516,-2.423159749115869,2.2952435558014592,2.2772196349612823,0.32407229159670514,0.3411481886354063,0.6027833586863601,0.6012790909067831,2.2952435558014592,2.2772196349612823,2.8242400515621353e-09,3.000117638877751e-09,5.3143579589279974e-05,5.47733296311056e-05,7.637666677266306e-06,3.4759509387775326e-06,1.4749649838725886e-06,1.5411736744088352e-06,0.0012144813641520352,0.0012414401614289894,4.868234808602979e-07,4.387831734835977e-06,178.0,186.0,0.0013512455788115328,0.0014282647624495237,0.0
-2.323988709368492,-2.335108134879344,2.2795308918212194,2.2859961845617445,0.2611877231428446,0.2908956549387683,0.6133955218879099,0.6071755951954666,2.2795308918212194,2.2859961845617445,4.385098757133333e-09,3.117695127047737e-09,6.622007820241027e-05,5.5836324440705596e-05,-4.847078213150643e-06,3.568200643016391e-07,2.2571768300999043e-06,1.5961632668752493e-06,0.001502390372073751,0.0012633935518575553,7.574043648149427e-07,5.65286262962369e-06,156.0,168.0,0.002409546420417189,0.001668877564767177,0.0
-2.4806136970871866,-2.4913583855614125,2.287425924634493,2.251070455403006,0.29416878408763225,0.29480982258946786,0.6097469700922421,0.6071755951954666,2.287425924634493,2.251070455403006,1.8468512296563966e-09,2.396431778286972e-09,4.297500703497786e-05,4.895336329903158e-05,-1.3299369773555057e-05,1.5005923836726328e-05,1.0361143537886199e-06,1.3422518925349752e-06,0.001017897025139881,0.0011585559514045816,5.166050368738847e-07,3.3634693324076073e-06,176.0,148.0,0.0009204168662504958,0.001134376303899667,0.0
-2.4438277956441943,-2.4762335883877817,1.647103893352528,1.2839223796953934,0.29714250367179845,0.09725768482446664,0.6055326611751513,0.6369749964811717,1.647103893352528,1.2839223796953934,3.4869959039300856e-09,6.0539260371561395e-09,5.905079088318873e-05,7.780697936018427e-05,-1.1175793499211273e-05,-1.2455913074816212e-05,1.8491954960288874e-06,3.1740743382443365e-06,0.0013598512771729441,0.0017815932022334214,4.7036949311141825e-06,4.6303814662652925e-06,40.0,10.0,0.0022211665771492443,0.002483688535428206,0.0
-2.3896075379414627,-2.408470747678942,2.2647043420515853,2.2122328542669205,0.25553392619240756,0.27404514877412556,0.611084234720422,0.6097469700922421,2.2647043420515853,2.2122328542669205,4.0089274222841304e-09,3.239449035202981e-09,6.331609133770128e-05,5.691615794484885e-05,-1.0273125417231128e-05,1.6305788450033056e-05,2.1052550560551033e-06,1.7934352151419534e-06,0.001450949708313525,0.0013391920008504954,6.209656261031454e-07,5.91831810879452e-06,156.0,140.0,0.0020460450868372898,0.0013857396089034864,0.0
-2.5574912962543674,-2.5626854914013055,1.7407066491633476,1.4098698488665464,0.07225537670969871,0.06541766346907484,0.6467154172674313,0.6563835716873578,1.7407066491633476,1.4098698488665464,8.324020006996492e-10,2.589306461619383e-09,2.8851377795516962e-05,5.088522832433184e-05,-7.24604849820611e-07,2.4055056325010896e-06,4.2638199354452166e-07,1.32695228906151e-06,0.0006529793209164603,0.0011519341513565391,1.672556862797927e-06,1.6109060154914125e-06,42.0,20.0,0.00045564107275342135,0.0006845767374238062,0.0
-2.627725437353412,-2.5747950403668383,1.7886769593744218,1.829308305540595,0.12715000132353704,0.13868975619590174,0.6300137624488111,0.6313352416356905,1.7886769593744218,1.829308305540595,4.450542357499306e-10,4.903955053807566e-10,2.109630858112221e-05,2.21448753751462e-05,1.1041253919105104e-05,1.7526562669785112e-06,2.901724993753886e-07,2.5148267911974897e-07,0.0005386766185527163,0.0005014804872771711,6.004070563242953e-07,3.605124400885229e-07,28.0,42.0,0.00019794374486139084,0.0002941378377707083,0.0
-2.42600109476599,-2.386457788456018,2.289157986117516,2.2926014077047006,0.28794068916195925,0.24843129121177993,0.6093090626092812,0.6153240659525433,2.289157986117516,2.2926014077047006,2.2154946942059137e-09,2.0798888441097167e-09,4.706904178125909e-05,4.5605798360622045e-05,4.0851841636069064e-07,6.570752651693462e-06,1.1263741282766406e-06,1.0853644435337753e-06,0.0010613077443779634,0.001041808256606644,6.063101919375422e-07,2.9256859663461374e-06,132.0,152.0,0.0010479538187509138,0.001066178450216802,0.0
-2.4289033114187983,-2.496047750715453,2.266464291772573,2.27112324080811,0.30868042087218145,0.3707661827442819,0.6047312947135364,0.6009101816865065,2.266464291772573,2.27112324080811,2.921809875023475e-09,1.8292619646082122e-09,5.405376837023923e-05,4.276987216029775e-05,-7.959664369484073e-06,-1.8827615628347195e-06,1.5279488215432422e-06,9.376973137276654e-07,0.001236102269856035,0.0009683477235619782,5.207950743028753e-07,3.4480212394523104e-06,206.0,206.0,0.0014951711731700972,0.0009659977833321144,0.0
-2.3196203586550546,-2.388516450473617,2.2190258981432924,2.2619944001451393,0.21475209590746014,0.22674797347385636,0.6173288863555668,0.6163165952766629,2.2190258981432924,2.2619944001451393,4.875828053757174e-09,2.5936742493169783e-09,6.982712978318079e-05,5.092812827227188e-05,4.714087903801408e-06,-5.691444332554318e-06,2.5077844637646167e-06,1.3444429648267844e-06,0.0015835985803746531,0.0011595011706879749,4.742985395355463e-07,6.137714492992404e-06,172.0,156.0,0.0027037431418493853,0.0014007737058116597,0.0
-2.3759018961672993,-2.3661777590619146,2.2620612517315117,2.2729512814633095,0.3274214340358992,0.32124638218670243,0.6043354612660662,0.6039427970947029,2.2620612517315117,2.2729512814633095,3.7829475292672975e-09,3.576001826337247e-09,6.150567070821435e-05,5.979968082136599e-05,-6.8790044253594376e-06,-1.5746571556968109e-06,1.9605446410823445e-06,1.830669041224392e-06,0.001400194501161301,0.0013530221880015095,4.603675143568125e-07,5.526529091859159e-06,156.0,170.0,0.0019560110839581613,0.00179931196836853,0.0
-2.278791310180864,-2.360395254161505,2.1772542249427156,2.120807692466648,0.33828663365683564,0.3383889700989563,0.6088749732384344,0.6059382927191456,2.1772542249427156,2.120807692466648,1.9992959844103195e-08,1.0264061111418287e-08,0.00014139646333661673,0.00010131170273674353,5.794856069729494e-06,2.0437569379852473e-06,1.0250934910257431e-05,5.250198219951865e-06,0.0032017081238391223,0.0022913311022093393,8.076949641292366e-06,1.5871233484202598e-05,138.0,218.0,0.012179859403719481,0.005901237622899194,0.0
-2.6483215370185063,-2.477351865667634,1.884695228905943,1.448994023689679,0.3306337358102175,0.12015912407952713,0.6047312947135364,0.6355085001273971,1.884695228905943,1.448994023689679,1.7493227016499087e-09,5.1463029849567255e-09,4.182490527962865e-05,7.173773752326404e-05,-3.4460489608989106e-06,5.970095718684112e-06,9.010987217138571e-07,2.6374912810507815e-06,0.000949262198612089,0.0016240354925465088,1.402570087302558e-06,5.1998930320725815e-06,54.0,20.0,0.0006090709495770333,0.0015164984491191505,0.0
-2.428817454941015,-2.4491323318294724,2.236600462548791,2.265069140349082,0.2322739621016891,0.22017726779785715,0.6158179051104433,0.6178426721864385,2.236600462548791,2.265069140349082,2.9531201944220902e-09,1.996702784206464e-09,5.434261858267496e-05,4.4684480350637e-05,7.347167953343781e-07,-5.814272693441945e-06,1.5120141443889615e-06,1.0385006436305154e-06,0.0012296398433642923,0.0010190685176328996,6.15750860730584e-07,3.5904750560612946e-06,112.0,158.0,0.001371683384994495,0.0008734607283291112,0.0
-2.059511362073075,-2.0638001534843204,2.0207583172456545,1.9880794552968462,0.16150323134301542,0.16324252738981,0.6268478078369601,0.6244457382620764,2.0207583172456545,1.9880794552968462,2.3881966813911415e-08,2.0529096519656588e-08,0.00015453791383965106,0.0001432797840578237,1.2528588747418404e-05,-1.0762861800682144e-05,1.2284259963870885e-05,1.0546774072786575e-05,0.0035048908633323926,0.0032475797253934467,6.719652746276887e-07,3.964353782776476e-05,70.0,54.0,0.012582648928501337,0.010951014448188454,0.0
-2.4585843366603246,-2.425422635672784,2.2694154163914106,2.2660950179522255,0.27478490984151466,0.23646829443528083,0.6080180057168195,0.6133955218879099,2.2694154163914106,2.2660950179522255,2.262264691209138e-09,2.536010412321998e-09,4.7563270400689834e-05,5.0358816629484034e-05,-5.351857014880236e-06,3.046507910335319e-06,1.1714074530309592e-06,1.3029307546799026e-06,0.0010823157824918564,0.0011414599225027142,2.809042195465731e-07,3.603084535506671e-06,158.0,154.0,0.0011407315931647483,0.0013222166404039273,0.0
-2.460672398316823,-2.4165515172184553,2.288945659708089,2.2804057997969203,0.22459081170754272,0.18483847309480175,0.6138708003450312,0.6210385890731541,2.288945659708089,2.2804057997969203,2.2958507597302636e-09,2.398078850456992e-09,4.791503688541066e-05,4.897018327979784e-05,-1.119478505878124e-06,-2.0400434050046923e-06,1.1741052704461104e-06,1.228072879253725e-06,0.0010835613828695217,0.0011081844969379987,4.1162817129774015e-07,3.5199990574902644e-06,164.0,136.0,0.0010892652183488302,0.0013883840944971305,0.0
-2.3606465249831867,-2.4028934669190654,2.2605098884712533,2.279466952797689,0.25482248860446916,0.30015238187588855,0.6106344912719592,0.6088749732384344,2.2605098884712533,2.279466952797689,4.277262793297733e-09,2.6040702932135474e-09,6.540078587675941e-05,5.1030092036106964e-05,-1.3201767860204407e-05,1.2135551087294045e-05,2.275148004534586e-06,1.4074391611882869e-06,0.0015083593751273553,0.0011863554109912793,4.951723440529295e-07,5.642792195067044e-06,180.0,176.0,0.0022580358552934327,0.0014222798171776457,0.0
-2.622684810052458,-2.5655465694834616,1.689787565264821,1.564032893309407,0.09910800496298426,0.07916327736356589,0.6424446574456224,0.6416288791401716,1.689787565264821,1.564032893309407,6.756327875914575e-10,1.5863264146971186e-09,2.5992937263638704e-05,3.982871344516564e-05,7.102714181308636e-06,-1.871902299547621e-07,3.7029011671484066e-07,8.120825891543159e-07,0.0006085146807718288,0.0009011562512429883,1.6061335868695952e-06,5.58844822855483e-07,38.0,14.0,0.0003579944172472226,0.0009762288453003441,0.0
-2.4360686484889316,-2.473205105307421,1.9649679553013846,2.048815839039369,0.35641955406944503,0.34613787850961375,0.6039427970947029,0.6071755951954666,1.9649679553013846,2.048815839039369,3.511900629159513e-09,3.096846412418785e-09,5.926129115332801e-05,5.564931636973436e-05,-3.2553237283381733e-06,1.1782387958488247e-06,1.8019006477598936e-06,1.5855311149582627e-06,0.0013423489292132256,0.0012591787462303606,1.6075549596052578e-06,4.321338281036887e-06,72.0,60.0,0.001940553743055649,0.0014772335567493759,0.0
-2.3290187373155913,-2.4142494556824023,2.237429290077663,2.276976145665043,0.23803586679565666,0.299933143687578,0.6178426721864385,0.6071755951954666,2.237429290077663,2.276976145665043,5.009752686978903e-09,2.8501007846117206e-09,7.077960643419051e-05,5.3386335186185245e-05,6.080025870673497e-06,-8.073702728050176e-06,2.582807356707345e-06,1.492474197053904e-06,0.0016071114947965948,0.001221668611798594,5.370453398712647e-07,6.492673636086614e-06,180.0,190.0,0.002718295044616708,0.0015549536254904012,0.0
-2.367319781857187,-2.4028272677037474,2.271956266787721,2.2845342749708717,0.293446386852504,0.34073555664223604,0.6088749732384344,0.6039427970947029,2.271956266787721,2.2845342749708717,3.6730873565018346e-09,2.725811798743628e-09,6.060600099414112e-05,5.220930758728397e-05,-1.0389268022261325e-05,4.137721044375412e-06,1.9274257934108748e-06,1.3956736291463046e-06,0.0013883176125839775,0.0011813863166408795,5.934709509933289e-07,4.834696092278553e-06,194.0,170.0,0.002021795066139949,0.001459458313360825,0.0
-2.342672236584,-2.412742042738914,2.2482309041338757,2.259257875688189,0.2556988347298798,0.23955680219015668,0.6101887582801752,0.6129246833729275,2.2482309041338757,2.259257875688189,4.365457489342738e-09,2.6095038459988324e-09,6.607160879941352e-05,5.108330300596108e-05,2.298018249867529e-07,-3.447997747891715e-06,2.2348982886988955e-06,1.3419486994653514e-06,0.0014949576210377656,0.0011584250944559824,5.269274777911902e-07,5.503308482690019e-06,176.0,136.0,0.00210768707725933,0.001215047044177364,0.0
-2.4822047037779926,-2.5026201645195143,2.21585841349753,2.205131315195313,0.22668549483453534,0.23119291621964558,0.616820225284339,0.6158179051104433,2.21585841349753,2.205131315195313,2.2264489272909875e-09,2.6456113366932377e-09,4.718526175927169e-05,5.143550657564517e-05,1.1052431608486464e-06,5.815130121022052e-07,1.136486923407783e-06,1.3424271295046704e-06,0.0010660614069591785,0.0011586315762591103,4.874645246455286e-07,3.607729587417093e-06,142.0,108.0,0.0010419410243420707,0.0012075490651068364,0.0
-2.3675815699572658,-2.4627029015312227,2.2656923010191004,2.282497110078416,0.272086045188375,0.3784684997271658,0.6115380558821704,0.5994619924608888,2.2656923010191004,2.282497110078416,4.359910865209388e-09,2.35818504660419e-09,6.602962111968679e-05,4.8561147500900245e-05,3.952297333507914e-06,-8.084399429473217e-06,2.236361493968073e-06,1.2359713251568137e-06,0.0014954469211470105,0.0011117424724983811,6.339382335094474e-07,5.275071782956068e-06,192.0,224.0,0.0022599653509166985,0.001131596375289011,0.0
-2.501581302062623,-2.4449322288184816,2.2911553453188196,2.285912914754984,0.26857084140178455,0.24742919013689146,0.611084234720422,0.6115380558821704,2.2911553453188196,2.285912914754984,2.3535550424227443e-09,2.4840817743884258e-09,4.851345218001647e-05,4.9840563544049395e-05,-8.819243597276732e-07,-1.6893023989632811e-06,1.195827341009654e-06,1.2576432652311961e-06,0.0010935389069482869,0.0011214469515903086,4.0772925165879723e-07,3.684706664567486e-06,144.0,144.0,0.0013711002567375543,0.0014129847154531968,0.0
-2.4795737636823585,-2.4543794522226765,2.297157615978804,2.273859666617128,0.2880293653591278,0.23171812159311736,0.6080180057168195,0.6183616790358605,2.297157615978804,2.273859666617128,1.558248499491025e-09,2.0762355174486054e-09,3.9474656420177046e-05,4.556572744342622e-05,5.694111639839781e-06,-1.3168840513743546e-06,8.133111339728277e-07,1.063655715524366e-06,0.0009018376428009798,0.0010313368584145366,4.6937423957501827e-07,2.4736194071552875e-06,160.0,160.0,0.000729435416625346,0.001089720921918583,0.0
-2.442797653820748,-2.4637161257148015,2.2650292580991733,2.27217059069466,0.25900852476596425,0.23118730951153876,0.6093090626092812,0.616820225284339,2.2650292580991733,2.27217059069466,2.2084987434111276e-09,2.156347330421082e-09,4.699466718055494e-05,4.643648705943508e-05,1.899767409878506e-06,-3.6601898848858443e-06,1.1325767866437421e-06,1.110115708143985e-06,0.001064225909590507,0.0010536202865093216,4.808999898880485e-07,3.1878639676632173e-06,156.0,134.0,0.0011512905958729431,0.0010798939220117935,0.0
-2.436878316343454,-2.4563854655185575,2.2593666888553168,2.2609740789483053,0.33868135408641054,0.38307563979697196,0.6047312947135364,0.5987538443354373,2.2593666888553168,2.2609740789483053,3.218969314459984e-09,2.884326297138795e-09,5.673596138658429e-05,5.370592422758214e-05,1.8255139115856529e-06,1.5677230278448815e-06,1.6438702846192834e-06,1.472334642871351e-06,0.0012821350492905508,0.0012133979738203583,4.6940124484306684e-07,4.748235453493832e-06,176.0,184.0,0.001484302277681297,0.0014361887189862006,0.0
-2.3722974016164318,-2.430278913577176,2.269717125630998,2.2713698897638332,0.3074766171548968,0.3029404442488063,0.6059382927191456,0.6067597070702611,2.269717125630998,2.2713698897638332,3.225735208390773e-09,2.115911000162274e-09,5.679555623806121e-05,4.5999032600287085e-05,-9.144442927308918e-06,9.151427774520804e-06,1.6938962469029614e-06,1.1258459450465466e-06,0.0013014976937755062,0.0010610588791610703,6.267227016311472e-07,3.991539261891562e-06,196.0,170.0,0.001421247746449685,0.0010959757921857427,0.0
-2.6114837331433094,-2.530555729044391,1.7260083912265096,1.4175024697345446,0.14691059949108784,0.08895012316964326,0.6300137624488111,0.6441135021617183,1.7260083912265096,1.4175024697345446,6.774619117611206e-10,2.5562592437668506e-09,2.602809850452239e-05,5.055946245527983e-05,-3.277020988853783e-06,2.1307109970919223e-06,3.5187089170039306e-07,1.3109425619530435e-06,0.0005931870629914252,0.0011449640002869277,1.224968497957166e-06,1.9223305136235876e-06,20.0,10.0,0.0003574529432132027,0.001743525810121016,0.0
-2.2900813586764674,-2.3596438470583276,2.240147715919602,2.2526305072078547,0.23818247827559147,0.2391308058313284,0.6106344912719592,0.6115380558821704,2.240147715919602,2.2526305072078547,5.292012269513013e-09,3.1737767566062353e-09,7.27462182488754e-05,5.6336282772350495e-05,-3.0070474760748883e-06,1.1504659205147956e-06,2.7014833798770224e-06,1.6180174961359977e-06,0.0016436189886579623,0.00127201316665198,5.087028738296058e-07,6.8830201713284646e-06,158.0,146.0,0.003044327438274723,0.001923172113677916,0.0
-2.4175438461077983,-2.4164547565807117,2.2955740531056423,2.2785475863738536,0.2911463587944043,0.28491345372846477,0.611084234720422,0.6067597070702611,2.2955740531056423,2.2785475863738536,2.0645624254064944e-09,2.366923911705894e-09,4.5437456194273186e-05,4.865104224686141e-05,6.511874740581148e-06,-1.301410202890738e-06,1.078381549969126e-06,1.20954609119368e-06,0.0010384515154638304,0.0010997936584622044,4.891933416223184e-07,3.145812845748921e-06,176.0,182.0,0.0009710984136641318,0.0010348357945280337,0.0
-2.4162459886303047,-2.4137757862879523,2.2738760304640753,2.2839169670470287,0.2750511572327556,0.26356619148457483,0.6129246833729275,0.6101887582801752,2.2738760304640753,2.2839169670470287,3.018520536303277e-09,2.3798382719854335e-09,5.494106420796085e-05,4.878358609189605e-05,-7.237404191242043e-06,6.571904196534403e-06,1.5700401452824152e-06,1.2372832908110154e-06,0.0012530124282234456,0.0011123323652627462,7.420174239168216e-07,3.68324924056859e-06,148.0,156.0,0.0017173123106701662,0.0013389626846885467,0.0
-2.3744551397845197,-2.464322818812464,2.2436948704347,2.2855780159613452,0.25827993468097515,0.2886570703437787,0.611084234720422,0.6097469700922421,2.2436948704347,2.2855780159613452,3.6502682420828557e-09,1.5478468714332497e-09,6.041744981446052e-05,3.934268510705961e-05,-4.5163624102003515e-06,2.3679607846704787e-06,1.8793594885763116e-06,7.942011878102355e-07,0.0013708973296991688,0.0008911796607925001,7.078946944833248e-07,3.82276011008567e-06,168.0,178.0,0.0018886524580761705,0.0007898930781800185,0.0
-2.4097685924197982,-2.4220064248847937,2.28871295693048,2.28132874847209,0.317107015632405,0.35730094186088057,0.6059382927191456,0.6016508225529322,2.28871295693048,2.28132874847209,2.7866380074406617e-09,2.2445411722264487e-09,5.278861626753122e-05,4.737658886228987e-05,-2.6542320590477806e-06,5.2169892908760134e-06,1.4252074716081824e-06,1.1546834914966398e-06,0.0011938205357624665,0.0010745619998383713,2.9037342058348065e-07,3.841909747923918e-06,172.0,188.0,0.0013751690469853335,0.0011028139932609854,0.0
-2.43858510538525,-2.4764142205635316,2.286568917703992,2.2808504718066636,0.3185693917311217,0.33965332878330534,0.6055326611751513,0.6063472906614429,2.286568917703992,2.2808504718066636,2.3528324845378135e-09,1.831988874393244e-09,4.850600462352897e-05,4.280173915150229e-05,4.169717783905428e-06,8.686019752942697e-07,1.2123420617069661e-06,9.380861209374692e-07,0.001101064058857143,0.0009685484608100253,3.6629858617363127e-07,3.0944416618585566e-06,174.0,204.0,0.0011689345584079448,0.0009304715665283216,0.0
-2.3864670616989048,-2.4403754963710247,2.2402178457316406,2.2520581387658147,0.2257936868702128,0.2201826824367801,0.6199510287050433,0.6163165952766629,2.2402178457316406,2.2520581387658147,3.786767230888267e-09,2.209497273877973e-09,6.153671449539914e-05,4.7005289849951706e-05,7.104534516427775e-06,-1.0726693286381756e-05,1.964323394223703e-06,1.1856061869954208e-06,0.0014015432188212045,0.0010888554481635387,6.031354341672577e-07,4.374585375489517e-06,146.0,118.0,0.0021329980927242923,0.0010270164442381972,0.0
-2.6910499202771065,-2.5999315032262795,1.7801824244008773,1.6449077322648362,0.14761654343447644,0.11242308659090526,0.625632973856015,0.6377234629335716,1.7801824244008773,1.6449077322648362,3.4981783926100504e-10,1.0152622701290088e-09,1.8703417849714126e-05,3.186318047730026e-05,5.199438148741573e-06,6.5592126962490354e-06,1.92938986383482e-07,5.415926037033603e-07,0.00043924820589671395,0.0007359297545984672,8.734185055208278e-07,4.863075978460389e-07,34.0,16.0,0.0002206319958698768,0.0006771817778414692,0.0
-2.590411799490222,-2.519257695346192,2.1779198561389217,2.187390506831081,0.37157051710778144,0.3588388394477362,0.6043354612660662,0.6035532555502293,2.1779198561389217,2.187390506831081,9.404274202637514e-10,1.444260743517664e-09,3.066638909724703e-05,3.800343068089596e-05,-3.2609594744477386e-06,-2.420967741630722e-06,4.864565170893959e-07,7.403059876634508e-07,0.0006974643482568811,0.0008604103600395864,8.328315430977985e-07,1.1227355564071864e-06,140.0,146.0,0.0005447838232178481,0.0007521231326382812,0.0
-2.608856775030614,-2.4878639697230014,2.229891372932649,2.168540313619381,0.2801443754194237,0.24270498320372175,0.614350596788661,0.6163165952766629,2.229891372932649,2.168540313619381,9.853421348401795e-10,1.4171872949889087e-09,3.139015984094665e-05,3.764554814302627e-05,2.9788120328632043e-06,1.244295453482457e-05,5.065272906994858e-07,8.048506689623769e-07,0.0007117073069032563,0.0008971346994528619,1.2546086614136517e-06,8.796345543879772e-07,144.0,104.0,0.00029823420026945546,0.000458981098028027,0.0
-2.5718031031725497,-2.546476302926865,1.7053175736965358,1.5719853380114124,0.1051434257588923,0.09762631885204867,0.633381156080921,0.6416288791401716,1.7053175736965358,1.5719853380114124,8.395472969513387e-10,2.0194035516425886e-09,2.8974942570285427e-05,4.493777421771786e-05,8.488094692984037e-06,-4.976526385616377e-07,4.667280319373304e-07,1.0302795786224396e-06,0.0006831749643666185,0.001015026885664828,1.1327264274492637e-06,1.656457732805992e-06,26.0,12.0,0.00036735679563375365,0.0006102412014620242,0.0
-2.4232426957680513,-2.4038539533386794,2.2094599693093553,2.2317942383850253,0.30445250030342175,0.2769745698826083,0.6075950095040317,0.6101887582801752,2.2094599693093553,2.2317942383850253,3.799235747865017e-09,2.0753891862821368e-09,6.163794081460718e-05,4.555643956985814e-05,-5.336699312791088e-06,1.2542464405191042e-06,1.9443213410530005e-06,1.0634044683891106e-06,0.0013943892358495172,0.001031215044687145,1.2725678188752949e-06,3.2200141923444954e-06,154.0,158.0,0.0014723788622030293,0.0012467864260808938,0.0
-2.4218187436371745,-2.4857932466121864,2.284749999377915,2.2486266701411246,0.2731480062124851,0.31996140068545975,0.6124582087038853,0.603166790977206,2.284749999377915,2.2486266701411246,2.8083988975195385e-09,2.7613228441771376e-09,5.2994328918475215e-05,5.2548290592341225e-05,-4.879404526865176e-06,6.3000559127913585e-06,1.446283675010364e-06,1.429403563708856e-06,0.0012026153479023807,0.0011955766657596057,3.5969908054533916e-07,4.396511703879761e-06,156.0,156.0,0.0014526127106927762,0.0014563243866999769,0.0
-2.4210435137634105,-2.437740014741274,2.2623122389752783,2.273166910819354,0.2570330504109881,0.21605207195259793,0.614350596788661,0.6163165952766629,2.2623122389752783,2.273166910819354,3.221391990718245e-09,1.9261501624261694e-09,5.6757307817744884e-05,4.3887927296993296e-05,-1.6022161729753206e-06,2.176814720308648e-06,1.6502607360212497e-06,9.885471207511177e-07,0.001284624745215991,0.0009942570697516401,5.059600878915832e-07,3.696766646885309e-06,160.0,148.0,0.0020815815712923623,0.0012107375377704529,0.0
-2.2879876202741367,-2.239476524475338,2.12872469992505,2.096963355258321,0.256821604250737,0.2614246635936362,0.614350596788661,0.6129246833729275,2.12872469992505,2.096963355258321,6.872803161453335e-09,7.131826238172627e-09,8.290237126556354e-05,8.445014054560612e-05,4.056149716929574e-06,6.836951697998901e-07,3.527088464763067e-06,3.651721798617775e-06,0.0018780544360489308,0.0019109478796183257,6.3120598038493336e-06,5.4399952651901425e-06,114.0,118.0,0.0046311574729251065,0.0040200056887464575,0.0
-2.315981516307825,-2.3924913059220714,2.228916962046444,2.2147670839914886,0.1896593447621404,0.18780124865671427,0.6227141648564627,0.6232849648680382,2.228916962046444,2.2147670839914886,4.653980687824935e-09,2.593777290084093e-09,6.822009006022299e-05,5.092913989146187e-05,-3.590048668491748e-07,-2.5683829115539284e-06,2.3825861425880803e-06,1.3302605928009471e-06,0.0015435628081124785,0.0011533692352412332,6.884364568442921e-07,5.676462140904485e-06,144.0,134.0,0.002439664244112857,0.0014963023407764194,0.0
-2.4560863767127943,-2.44038584589557,2.287000047288549,2.2799196387343876,0.3122435953142134,0.2664406566147952,0.6071755951954666,0.6097469700922421,2.287000047288549,2.2799196387343876,2.051651983836374e-09,2.369684069170278e-09,4.5295165126494176e-05,4.867940087111054e-05,-8.448978846217642e-07,3.0936749162410526e-06,1.0503251707037348e-06,1.2178799360441756e-06,0.0010248537313703526,0.0011035759765617298,4.0928432929594103e-07,3.2080805895004296e-06,172.0,140.0,0.001228678560059426,0.001187570566600419,0.0
-2.560882812724975,-2.542839161195439,2.08114058069524,2.021653892987891,0.2963719540737594,0.3096382269940489,0.6097469700922421,0.6119960236694156,2.08114058069524,2.021653892987891,2.1663467968022156e-09,2.6513223614653464e-09,4.654403073222404e-05,5.149099301300516e-05,3.5013568889980593e-06,-7.0497723348391645e-06,1.1112939742571183e-06,1.3774199602715036e-06,0.001054179289427144,0.0011736353608644823,1.0642560931011626e-06,3.1600189357633033e-06,82.0,92.0,0.0007195974684759518,0.001622908784026514,0.0
-2.4982310434343824,-2.5024251070547465,2.2314649402040345,2.1355124099532103,0.2924801565325498,0.3164102861084159,0.6124582087038853,0.6093090626092812,2.2314649402040345,2.1355124099532103,1.5223686486049626e-09,2.712215423365415e-09,3.9017542831461885e-05,5.207893454522102e-05,-9.352602917571244e-06,3.667074491320766e-06,8.011688904481381e-07,1.3715291663535677e-06,0.0008950803821155607,0.0011711230363858306,1.3452256967171198e-06,1.90487498391565e-06,130.0,118.0,0.0007168267965347976,0.0014780298265758204,0.0
-2.355513668373304,-2.424553249797728,2.2584222621240775,2.263507483801079,0.2529593372806128,0.25609043618692523,0.6133955218879099,0.6124582087038853,2.2584222621240775,2.263507483801079,3.237358709324767e-09,2.049078713793599e-09,5.68977917789853e-05,4.5266750643199464e-05,-7.855541577141494e-06,8.587529571313103e-06,1.689088468486452e-06,1.0867842217164397e-06,0.0012996493636694675,0.001042489434822454,5.386037820403602e-07,4.108380944155831e-06,162.0,158.0,0.0018862979142398747,0.0011363333728507414,0.0
